Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes
1	3	1	dev=local(1)	DropInterests	0	0
1	3	1	dev=local(1)	InNacks	0	0
1	3	1	dev=local(1)	OutNacks	0	0
1	3	1	dev=local(1)	DropNacks	0	0
1	3	1	dev=local(1)	InData	0	0
1	3	1	dev=local(1)	OutData	2	2.06934
1	3	1	dev=local(1)	DropData	0	0
1	3	-1	all	SatisfiedInterests	3	0
1	3	-1	all	TimedOutInterests	0	0
1	4	0	dev=net(0)	InInterests	18	0.522461
1	4	0	dev=net(0)	OutInterests	8	0.233398
1	4	0	dev=net(0)	DropInterests	10	0.289062
1	4	0	dev=net(0)	InNacks	0	0
1	4	0	dev=net(0)	OutNacks	0	0
1	4	0	dev=net(0)	DropNacks	0	0
1	4	0	dev=net(0)	InData	1	1.03418
1	4	0	dev=net(0)	OutData	0	0
1	4	0	dev=net(0)	DropData	0	0
1	4	-1	all	SatisfiedInterests	1	0
1	4	-1	all	TimedOutInterests	0	0
1	5	0	dev=net(0)	InInterests	15	0.433594
1	5	0	dev=net(0)	OutInterests	6	0.174805
1	5	0	dev=net(0)	DropInterests	8	0.230469
1	5	0	dev=net(0)	InNacks	0	0
1	5	0	dev=net(0)	OutNacks	0	0
1	5	0	dev=net(0)	DropNacks	0	0
1	5	0	dev=net(0)	InData	3	3.10352
1	5	0	dev=net(0)	OutData	1	1.03418
1	5	0	dev=net(0)	DropData	1	1.03418
1	5	-1	all	SatisfiedInterests	3	0
1	5	-1	all	TimedOutInterests	0	0
1	6	0	dev=net(0)	InInterests	23	0.667969
1	6	0	dev=net(0)	OutInterests	13	0.379883
1	6	0	dev=net(0)	DropInterests	17	0.493164
1	6	0	dev=net(0)	InNacks	0	0
1	6	0	dev=net(0)	OutNacks	0	0
1	6	0	dev=net(0)	DropNacks	0	0
1	6	0	dev=net(0)	InData	2	2.06836
1	6	0	dev=net(0)	OutData	0	0
1	6	0	dev=net(0)	DropData	1	1.03418
1	6	1	dev=local(1)	InInterests	10	0
1	6	1	dev=local(1)	OutInterests	0	0
1	6	1	dev=local(1)	DropInterests	0	0
1	6	1	dev=local(1)	InNacks	0	0
1	6	1	dev=local(1)	OutNacks	0	0
1	6	1	dev=local(1)	DropNacks	0	0
1	6	1	dev=local(1)	InData	0	0
1	6	1	dev=local(1)	OutData	1	1.03418
1	6	1	dev=local(1)	DropData	0	0
1	6	-1	all	SatisfiedInterests	1	0
1	6	-1	all	TimedOutInterests	0	0
1	7	0	dev=net(0)	InInterests	19	0.551758
1	7	0	dev=net(0)	OutInterests	8	0.233398
1	7	0	dev=net(0)	DropInterests	10	0.290039
1	7	0	dev=net(0)	InNacks	0	0
1	7	0	dev=net(0)	OutNacks	0	0
1	7	0	dev=net(0)	DropNacks	0	0
1	7	0	dev=net(0)	InData	1	1.03418
1	7	0	dev=net(0)	OutData	0	0
1	7	0	dev=net(0)	DropData	0	0
1	7	-1	all	SatisfiedInterests	1	0
1	7	-1	all	TimedOutInterests	0	0
1	8	0	dev=net(0)	InInterests	17	0.492188
1	8	0	dev=net(0)	OutInterests	4	0.116211
1	8	0	dev=net(0)	DropInterests	11	0.317383
1	8	0	dev=net(0)	InNacks	0	0
1	8	0	dev=net(0)	OutNacks	0	0
1	8	0	dev=net(0)	DropNacks	0	0
1	8	0	dev=net(0)	InData	6	6.20996
1	8	0	dev=net(0)	OutData	2	2.07031
1	8	0	dev=net(0)	DropData	4	4.14062
1	8	-1	all	SatisfiedInterests	4	0
1	8	-1	all	TimedOutInterests	0	0
1	9	0	dev=net(0)	InInterests	10	0.291016
1	9	0	dev=net(0)	OutInterests	12	0.350586
1	9	0	dev=net(0)	DropInterests	3	0.0878906
1	9	0	dev=net(0)	InNacks	0	0
1	9	0	dev=net(0)	OutNacks	0	0
1	9	0	dev=net(0)	DropNacks	0	0
1	9	0	dev=net(0)	InData	10	10.3457
1	9	0	dev=net(0)	OutData	3	3.10547
1	9	0	dev=net(0)	DropData	8	8.27637
1	9	1	dev=local(1)	InInterests	10	0
1	9	1	dev=local(1)	OutInterests	0	0
1	9	1	dev=local(1)	DropInterests	0	0
1	9	1	dev=local(1)	InNacks	0	0
1	9	1	dev=local(1)	OutNacks	0	0
1	9	1	dev=local(1)	DropNacks	0	0
1	9	1	dev=local(1)	InData	0	0
1	9	1	dev=local(1)	OutData	2	2.06934
1	9	1	dev=local(1)	DropData	0	0
1	9	-1	all	SatisfiedInterests	5	0
1	9	-1	all	TimedOutInterests	0	0
1	10	0	dev=net(0)	InInterests	15	0.43457
1	10	0	dev=net(0)	OutInterests	4	0.116211
1	10	0	dev=net(0)	DropInterests	10	0.290039
1	10	0	dev=net(0)	InNacks	0	0
1	10	0	dev=net(0)	OutNacks	0	0
1	10	0	dev=net(0)	DropNacks	0	0
1	10	0	dev=net(0)	InData	7	7.24316
1	10	0	dev=net(0)	OutData	0	0
1	10	0	dev=net(0)	DropData	5	5.17383
1	10	-1	all	SatisfiedInterests	2	0
1	10	-1	all	TimedOutInterests	0	0
1	11	0	dev=net(0)	InInterests	16	0.462891
1	11	0	dev=net(0)	OutInterests	4	0.116211
1	11	0	dev=net(0)	DropInterests	11	0.317383
1	11	0	dev=net(0)	InNacks	0	0
1	11	0	dev=net(0)	OutNacks	0	0
1	11	0	dev=net(0)	DropNacks	0	0
1	11	0	dev=net(0)	InData	4	4.13965
1	11	0	dev=net(0)	OutData	1	1.03516
1	11	0	dev=net(0)	DropData	2	2.07031
1	11	-1	all	SatisfiedInterests	3	0
1	11	-1	all	TimedOutInterests	0	0
1	12	0	dev=net(0)	InInterests	12	0.34375
1	12	0	dev=net(0)	OutInterests	10	0.291992
1	12	0	dev=net(0)	DropInterests	5	0.142578
1	12	0	dev=net(0)	InNacks	0	0
1	12	0	dev=net(0)	OutNacks	0	0
1	12	0	dev=net(0)	DropNacks	0	0
1	12	0	dev=net(0)	InData	12	12.4141
1	12	0	dev=net(0)	OutData	2	2.06836
1	12	0	dev=net(0)	DropData	10	10.3447
1	12	1	dev=local(1)	InInterests	10	0
1	12	1	dev=local(1)	OutInterests	0	0
1	12	1	dev=local(1)	DropInterests	0	0
1	12	1	dev=local(1)	InNacks	0	0
1	12	1	dev=local(1)	OutNacks	0	0
1	12	1	dev=local(1)	DropNacks	0	0
1	12	1	dev=local(1)	InData	0	0
1	12	1	dev=local(1)	OutData	2	2.06934
1	12	1	dev=local(1)	DropData	0	0
1	12	-1	all	SatisfiedInterests	4	0
1	12	-1	all	TimedOutInterests	0	0
1	13	0	dev=net(0)	InInterests	16	0.460938
1	13	0	dev=net(0)	OutInterests	6	0.174805
1	13	0	dev=net(0)	DropInterests	5	0.144531
1	13	0	dev=net(0)	InNacks	0	0
1	13	0	dev=net(0)	OutNacks	0	0
1	13	0	dev=net(0)	DropNacks	0	0
1	13	0	dev=net(0)	InData	6	6.20605
1	13	0	dev=net(0)	OutData	3	3.10254
1	13	0	dev=net(0)	DropData	4	4.13672
1	13	-1	all	SatisfiedInterests	5	0
1	13	-1	all	TimedOutInterests	0	0
1	14	0	dev=net(0)	InInterests	13	0.376953
1	14	0	dev=net(0)	OutInterests	4	0.116211
1	14	0	dev=net(0)	DropInterests	7	0.203125
1	14	0	dev=net(0)	InNacks	0	0
1	14	0	dev=net(0)	OutNacks	0	0
1	14	0	dev=net(0)	DropNacks	0	0
1	14	0	dev=net(0)	InData	8	8.27832
1	14	0	dev=net(0)	OutData	1	1.03516
1	14	0	dev=net(0)	DropData	6	6.20898
1	14	-1	all	SatisfiedInterests	3	0
1	14	-1	all	TimedOutInterests	0	0
1	15	0	dev=net(0)	InInterests	15	0.433594
1	15	0	dev=net(0)	OutInterests	7	0.204102
1	15	0	dev=net(0)	DropInterests	8	0.229492
1	15	0	dev=net(0)	InNacks	0	0
1	15	0	dev=net(0)	OutNacks	0	0
1	15	0	dev=net(0)	DropNacks	0	0
1	15	0	dev=net(0)	InData	1	1.03516
1	15	0	dev=net(0)	OutData	0	0
1	15	0	dev=net(0)	DropData	0	0
1	15	-1	all	SatisfiedInterests	1	0
1	15	-1	all	TimedOutInterests	0	0
1	16	0	dev=net(0)	InInterests	26	0.751953
1	16	0	dev=net(0)	OutInterests	8	0.233398
1	16	0	dev=net(0)	DropInterests	17	0.490234
1	16	0	dev=net(0)	InNacks	0	0
1	16	0	dev=net(0)	OutNacks	0	0
1	16	0	dev=net(0)	DropNacks	0	0
1	16	0	dev=net(0)	InData	3	3.10449
1	16	0	dev=net(0)	OutData	0	0
1	16	0	dev=net(0)	DropData	1	1.03516
1	16	-1	all	SatisfiedInterests	2	0
1	16	-1	all	TimedOutInterests	0	0
1	17	0	dev=net(0)	InInterests	13	0.37793
1	17	0	dev=net(0)	OutInterests	8	0.233398
1	17	0	dev=net(0)	DropInterests	5	0.144531
1	17	0	dev=net(0)	InNacks	0	0
1	17	0	dev=net(0)	OutNacks	0	0
1	17	0	dev=net(0)	DropNacks	0	0
1	17	0	dev=net(0)	InData	3	3.10352
1	17	0	dev=net(0)	OutData	0	0
1	17	0	dev=net(0)	DropData	1	1.03418
1	17	-1	all	SatisfiedInterests	2	0
1	17	-1	all	TimedOutInterests	0	0
1	18	0	dev=net(0)	InInterests	27	0.783203
1	18	0	dev=net(0)	OutInterests	10	0.291992
1	18	0	dev=net(0)	DropInterests	17	0.491211
1	18	0	dev=net(0)	InNacks	0	0
1	18	0	dev=net(0)	OutNacks	0	0
1	18	0	dev=net(0)	DropNacks	0	0
1	18	0	dev=net(0)	InData	0	0
1	18	0	dev=net(0)	OutData	0	0
1	18	0	dev=net(0)	DropData	0	0
1	19	0	dev=net(0)	InInterests	9	0.256836
1	19	0	dev=net(0)	OutInterests	3	0.0869141
1	19	0	dev=net(0)	DropInterests	0	0
1	19	0	dev=net(0)	InNacks	0	0
1	19	0	dev=net(0)	OutNacks	0	0
1	19	0	dev=net(0)	DropNacks	0	0
1	19	0	dev=net(0)	InData	10	10.3447
1	19	0	dev=net(0)	OutData	6	6.20508
1	19	0	dev=net(0)	DropData	8	8.27539
1	19	-1	all	SatisfiedInterests	8	0
1	19	-1	all	TimedOutInterests	0	0
1	20	0	dev=net(0)	InInterests	19	0.547852
1	20	0	dev=net(0)	OutInterests	5	0.145508
1	20	0	dev=net(0)	DropInterests	13	0.374023
1	20	0	dev=net(0)	InNacks	0	0
1	20	0	dev=net(0)	OutNacks	0	0
1	20	0	dev=net(0)	DropNacks	0	0
1	20	0	dev=net(0)	InData	6	6.20605
1	20	0	dev=net(0)	OutData	1	1.03418
1	20	0	dev=net(0)	DropData	4	4.13672
1	20	-1	all	SatisfiedInterests	3	0
1	20	-1	all	TimedOutInterests	0	0
1	21	0	dev=net(0)	InInterests	28	0.813477
1	21	0	dev=net(0)	OutInterests	10	0.291992
1	21	0	dev=net(0)	DropInterests	17	0.493164
1	21	0	dev=net(0)	InNacks	0	0
1	21	0	dev=net(0)	OutNacks	0	0
1	21	0	dev=net(0)	DropNacks	0	0
1	21	0	dev=net(0)	InData	1	1.03418
1	21	0	dev=net(0)	OutData	0	0
1	21	0	dev=net(0)	DropData	0	0
1	21	-1	all	SatisfiedInterests	1	0
1	21	-1	all	TimedOutInterests	0	0
1	22	0	dev=net(0)	InInterests	22	0.636719
1	22	0	dev=net(0)	OutInterests	10	0.291992
1	22	0	dev=net(0)	DropInterests	12	0.344727
1	22	0	dev=net(0)	InNacks	0	0
1	22	0	dev=net(0)	OutNacks	0	0
1	22	0	dev=net(0)	DropNacks	0	0
1	22	0	dev=net(0)	InData	1	1.03516
1	22	0	dev=net(0)	OutData	0	0
1	22	0	dev=net(0)	DropData	0	0
1	22	-1	all	SatisfiedInterests	1	0
1	22	-1	all	TimedOutInterests	0	0
1	23	0	dev=net(0)	InInterests	13	0.375977
1	23	0	dev=net(0)	OutInterests	5	0.145508
1	23	0	dev=net(0)	DropInterests	3	0.0878906
1	23	0	dev=net(0)	InNacks	0	0
1	23	0	dev=net(0)	OutNacks	0	0
1	23	0	dev=net(0)	DropNacks	0	0
1	23	0	dev=net(0)	InData	9	9.31152
1	23	0	dev=net(0)	OutData	3	3.10352
1	23	0	dev=net(0)	DropData	7	7.24219
1	23	-1	all	SatisfiedInterests	5	0
1	23	-1	all	TimedOutInterests	0	0
1	24	0	dev=net(0)	InInterests	14	0.40332
1	24	0	dev=net(0)	OutInterests	5	0.145508
1	24	0	dev=net(0)	DropInterests	9	0.257812
1	24	0	dev=net(0)	InNacks	0	0
1	24	0	dev=net(0)	OutNacks	0	0
1	24	0	dev=net(0)	DropNacks	0	0
1	24	0	dev=net(0)	InData	0	0
1	24	0	dev=net(0)	OutData	0	0
1	24	0	dev=net(0)	DropData	0	0
1	25	0	dev=net(0)	InInterests	23	0.666016
1	25	0	dev=net(0)	OutInterests	8	0.233398
1	25	0	dev=net(0)	DropInterests	14	0.404297
1	25	0	dev=net(0)	InNacks	0	0
1	25	0	dev=net(0)	OutNacks	0	0
1	25	0	dev=net(0)	DropNacks	0	0
1	25	0	dev=net(0)	InData	3	3.10449
1	25	0	dev=net(0)	OutData	0	0
1	25	0	dev=net(0)	DropData	1	1.03516
1	25	-1	all	SatisfiedInterests	2	0
1	25	-1	all	TimedOutInterests	0	0
1	26	0	dev=net(0)	InInterests	12	0.345703
1	26	0	dev=net(0)	OutInterests	5	0.145508
1	26	0	dev=net(0)	DropInterests	7	0.200195
1	26	0	dev=net(0)	InNacks	0	0
1	26	0	dev=net(0)	OutNacks	0	0
1	26	0	dev=net(0)	DropNacks	0	0
1	26	0	dev=net(0)	InData	0	0
1	26	0	dev=net(0)	OutData	0	0
1	26	0	dev=net(0)	DropData	0	0
1	27	0	dev=net(0)	InInterests	23	0.668945
1	27	0	dev=net(0)	OutInterests	8	0.233398
1	27	0	dev=net(0)	DropInterests	15	0.435547
1	27	0	dev=net(0)	InNacks	0	0
1	27	0	dev=net(0)	OutNacks	0	0
1	27	0	dev=net(0)	DropNacks	0	0
1	27	0	dev=net(0)	InData	1	1.03516
1	27	0	dev=net(0)	OutData	0	0
1	27	0	dev=net(0)	DropData	0	0
1	27	-1	all	SatisfiedInterests	1	0
1	27	-1	all	TimedOutInterests	0	0
1	28	0	dev=net(0)	InInterests	17	0.492188
1	28	0	dev=net(0)	OutInterests	7	0.204102
1	28	0	dev=net(0)	DropInterests	10	0.288086
1	28	0	dev=net(0)	InNacks	0	0
1	28	0	dev=net(0)	OutNacks	0	0
1	28	0	dev=net(0)	DropNacks	0	0
1	28	0	dev=net(0)	InData	0	0
1	28	0	dev=net(0)	OutData	0	0
1	28	0	dev=net(0)	DropData	0	0
1	29	0	dev=net(0)	InInterests	18	0.521484
1	29	0	dev=net(0)	OutInterests	4	0.116211
1	29	0	dev=net(0)	DropInterests	11	0.318359
1	29	0	dev=net(0)	InNacks	0	0
1	29	0	dev=net(0)	OutNacks	0	0
1	29	0	dev=net(0)	DropNacks	0	0
1	29	0	dev=net(0)	InData	4	4.13867
1	29	0	dev=net(0)	OutData	2	2.07031
1	29	0	dev=net(0)	DropData	2	2.06934
1	29	-1	all	SatisfiedInterests	4	0
1	29	-1	all	TimedOutInterests	0	0
1	30	0	dev=net(0)	InInterests	20	0.575195
1	30	0	dev=net(0)	OutInterests	8	0.233398
1	30	0	dev=net(0)	DropInterests	11	0.313477
1	30	0	dev=net(0)	InNacks	0	0
1	30	0	dev=net(0)	OutNacks	0	0
1	30	0	dev=net(0)	DropNacks	0	0
1	30	0	dev=net(0)	InData	0	0
1	30	0	dev=net(0)	OutData	0	0
1	30	0	dev=net(0)	DropData	0	0
1	31	0	dev=net(0)	InInterests	13	0.37793
1	31	0	dev=net(0)	OutInterests	9	0.262695
1	31	0	dev=net(0)	DropInterests	3	0.0869141
1	31	0	dev=net(0)	InNacks	0	0
1	31	0	dev=net(0)	OutNacks	0	0
1	31	0	dev=net(0)	DropNacks	0	0
1	31	0	dev=net(0)	InData	0	0
1	31	0	dev=net(0)	OutData	0	0
1	31	0	dev=net(0)	DropData	0	0
1	32	0	dev=net(0)	InInterests	15	0.43457
1	32	0	dev=net(0)	OutInterests	5	0.145508
1	32	0	dev=net(0)	DropInterests	10	0.289062
1	32	0	dev=net(0)	InNacks	0	0
1	32	0	dev=net(0)	OutNacks	0	0
1	32	0	dev=net(0)	DropNacks	0	0
1	32	0	dev=net(0)	InData	3	3.10547
1	32	0	dev=net(0)	OutData	0	0
1	32	0	dev=net(0)	DropData	2	2.07031
1	32	-1	all	SatisfiedInterests	1	0
1	32	-1	all	TimedOutInterests	0	0
1	33	0	dev=net(0)	InInterests	25	0.720703
1	33	0	dev=net(0)	OutInterests	6	0.174805
1	33	0	dev=net(0)	DropInterests	17	0.489258
1	33	0	dev=net(0)	InNacks	0	0
1	33	0	dev=net(0)	OutNacks	0	0
1	33	0	dev=net(0)	DropNacks	0	0
1	33	0	dev=net(0)	InData	8	8.27637
1	33	0	dev=net(0)	OutData	1	1.03418
1	33	0	dev=net(0)	DropData	6	6.20703
1	33	-1	all	SatisfiedInterests	3	0
1	33	-1	all	TimedOutInterests	0	0
1	34	0	dev=net(0)	InInterests	12	0.344727
1	34	0	dev=net(0)	OutInterests	4	0.116211
1	34	0	dev=net(0)	DropInterests	3	0.0859375
1	34	0	dev=net(0)	InNacks	0	0
1	34	0	dev=net(0)	OutNacks	0	0
1	34	0	dev=net(0)	DropNacks	0	0
1	34	0	dev=net(0)	InData	12	12.4141
1	34	0	dev=net(0)	OutData	4	4.1377
1	34	0	dev=net(0)	DropData	10	10.3447
1	34	-1	all	SatisfiedInterests	6	0
1	34	-1	all	TimedOutInterests	0	0
1	35	0	dev=net(0)	InInterests	16	0.463867
1	35	0	dev=net(0)	OutInterests	6	0.174805
1	35	0	dev=net(0)	DropInterests	10	0.289062
1	35	0	dev=net(0)	InNacks	0	0
1	35	0	dev=net(0)	OutNacks	0	0
1	35	0	dev=net(0)	DropNacks	0	0
1	35	0	dev=net(0)	InData	0	0
1	35	0	dev=net(0)	OutData	0	0
1	35	0	dev=net(0)	DropData	0	0
1	36	0	dev=net(0)	InInterests	27	0.782227
1	36	0	dev=net(0)	OutInterests	11	0.321289
1	36	0	dev=net(0)	DropInterests	14	0.404297
1	36	0	dev=net(0)	InNacks	0	0
1	36	0	dev=net(0)	OutNacks	0	0
1	36	0	dev=net(0)	DropNacks	0	0
1	36	0	dev=net(0)	InData	2	2.06934
1	36	0	dev=net(0)	OutData	0	0
1	36	0	dev=net(0)	DropData	0	0
1	36	-1	all	SatisfiedInterests	2	0
1	36	-1	all	TimedOutInterests	0	0
1	37	0	dev=net(0)	InInterests	13	0.37793
1	37	0	dev=net(0)	OutInterests	6	0.174805
1	37	0	dev=net(0)	DropInterests	4	0.117188
1	37	0	dev=net(0)	InNacks	0	0
1	37	0	dev=net(0)	OutNacks	0	0
1	37	0	dev=net(0)	DropNacks	0	0
1	37	0	dev=net(0)	InData	9	9.30957
1	37	0	dev=net(0)	OutData	2	2.06934
1	37	0	dev=net(0)	DropData	7	7.24023
1	37	-1	all	SatisfiedInterests	4	0
1	37	-1	all	TimedOutInterests	0	0
1	38	0	dev=net(0)	InInterests	14	0.402344
1	38	0	dev=net(0)	OutInterests	3	0.0869141
1	38	0	dev=net(0)	DropInterests	8	0.230469
1	38	0	dev=net(0)	InNacks	0	0
1	38	0	dev=net(0)	OutNacks	0	0
1	38	0	dev=net(0)	DropNacks	0	0
1	38	0	dev=net(0)	InData	6	6.20898
1	38	0	dev=net(0)	OutData	1	1.03418
1	38	0	dev=net(0)	DropData	4	4.13965
1	38	-1	all	SatisfiedInterests	3	0
1	38	-1	all	TimedOutInterests	0	0
1	39	0	dev=net(0)	InInterests	13	0.375977
1	39	0	dev=net(0)	OutInterests	3	0.0869141
1	39	0	dev=net(0)	DropInterests	8	0.232422
1	39	0	dev=net(0)	InNacks	0	0
1	39	0	dev=net(0)	OutNacks	0	0
1	39	0	dev=net(0)	DropNacks	0	0
1	39	0	dev=net(0)	InData	6	6.20703
1	39	0	dev=net(0)	OutData	2	2.06836
1	39	0	dev=net(0)	DropData	4	4.1377
1	39	-1	all	SatisfiedInterests	4	0
1	39	-1	all	TimedOutInterests	0	0
1	40	0	dev=net(0)	InInterests	9	0.259766
1	40	0	dev=net(0)	OutInterests	5	0.145508
1	40	0	dev=net(0)	DropInterests	3	0.0859375
1	40	0	dev=net(0)	InNacks	0	0
1	40	0	dev=net(0)	OutNacks	0	0
1	40	0	dev=net(0)	DropNacks	0	0
1	40	0	dev=net(0)	InData	6	6.20605
1	40	0	dev=net(0)	OutData	0	0
1	40	0	dev=net(0)	DropData	4	4.13672
1	40	-1	all	SatisfiedInterests	2	0
1	40	-1	all	TimedOutInterests	0	0
1	41	0	dev=net(0)	InInterests	17	0.490234
1	41	0	dev=net(0)	OutInterests	6	0.174805
1	41	0	dev=net(0)	DropInterests	11	0.31543
1	41	0	dev=net(0)	InNacks	0	0
1	41	0	dev=net(0)	OutNacks	0	0
1	41	0	dev=net(0)	DropNacks	0	0
1	41	0	dev=net(0)	InData	0	0
1	41	0	dev=net(0)	OutData	0	0
1	41	0	dev=net(0)	DropData	0	0
1	42	0	dev=net(0)	InInterests	25	0.724609
1	42	0	dev=net(0)	OutInterests	9	0.262695
1	42	0	dev=net(0)	DropInterests	16	0.461914
1	42	0	dev=net(0)	InNacks	0	0
1	42	0	dev=net(0)	OutNacks	0	0
1	42	0	dev=net(0)	DropNacks	0	0
1	42	0	dev=net(0)	InData	2	2.06836
1	42	0	dev=net(0)	OutData	0	0
1	42	0	dev=net(0)	DropData	1	1.03418
1	42	-1	all	SatisfiedInterests	1	0
1	42	-1	all	TimedOutInterests	0	0
1	43	0	dev=net(0)	InInterests	11	0.317383
1	43	0	dev=net(0)	OutInterests	4	0.116211
1	43	0	dev=net(0)	DropInterests	7	0.201172
1	43	0	dev=net(0)	InNacks	0	0
1	43	0	dev=net(0)	OutNacks	0	0
1	43	0	dev=net(0)	DropNacks	0	0
1	43	0	dev=net(0)	InData	3	3.10352
1	43	0	dev=net(0)	OutData	0	0
1	43	0	dev=net(0)	DropData	1	1.03418
1	43	-1	all	SatisfiedInterests	2	0
1	43	-1	all	TimedOutInterests	0	0
1	44	0	dev=net(0)	InInterests	5	0.143555
1	44	0	dev=net(0)	OutInterests	3	0.0869141
1	44	0	dev=net(0)	DropInterests	1	0.0283203
1	44	0	dev=net(0)	InNacks	0	0
1	44	0	dev=net(0)	OutNacks	0	0
1	44	0	dev=net(0)	DropNacks	0	0
1	44	0	dev=net(0)	InData	9	9.30957
1	44	0	dev=net(0)	OutData	1	1.03418
1	44	0	dev=net(0)	DropData	7	7.24023
1	44	-1	all	SatisfiedInterests	3	0
1	44	-1	all	TimedOutInterests	0	0
1	45	0	dev=net(0)	InInterests	20	0.575195
1	45	0	dev=net(0)	OutInterests	7	0.204102
1	45	0	dev=net(0)	DropInterests	13	0.371094
1	45	0	dev=net(0)	InNacks	0	0
1	45	0	dev=net(0)	OutNacks	0	0
1	45	0	dev=net(0)	DropNacks	0	0
1	45	0	dev=net(0)	InData	1	1.03516
1	45	0	dev=net(0)	OutData	0	0
1	45	0	dev=net(0)	DropData	0	0
1	45	-1	all	SatisfiedInterests	1	0
1	45	-1	all	TimedOutInterests	0	0
1	46	0	dev=net(0)	InInterests	14	0.407227
1	46	0	dev=net(0)	OutInterests	5	0.145508
1	46	0	dev=net(0)	DropInterests	8	0.233398
1	46	0	dev=net(0)	InNacks	0	0
1	46	0	dev=net(0)	OutNacks	0	0
1	46	0	dev=net(0)	DropNacks	0	0
1	46	0	dev=net(0)	InData	4	4.13965
1	46	0	dev=net(0)	OutData	0	0
1	46	0	dev=net(0)	DropData	2	2.07031
1	46	-1	all	SatisfiedInterests	2	0
1	46	-1	all	TimedOutInterests	0	0
1	47	0	dev=net(0)	InInterests	16	0.462891
1	47	0	dev=net(0)	OutInterests	3	0.0869141
1	47	0	dev=net(0)	DropInterests	10	0.289062
1	47	0	dev=net(0)	InNacks	0	0
1	47	0	dev=net(0)	OutNacks	0	0
1	47	0	dev=net(0)	DropNacks	0	0
1	47	0	dev=net(0)	InData	8	8.27539
1	47	0	dev=net(0)	OutData	3	3.10449
1	47	0	dev=net(0)	DropData	6	6.20605
1	47	-1	all	SatisfiedInterests	5	0
1	47	-1	all	TimedOutInterests	0	0
1	48	0	dev=net(0)	InInterests	21	0.611328
1	48	0	dev=net(0)	OutInterests	6	0.174805
1	48	0	dev=net(0)	DropInterests	11	0.321289
1	48	0	dev=net(0)	InNacks	0	0
1	48	0	dev=net(0)	OutNacks	0	0
1	48	0	dev=net(0)	DropNacks	0	0
1	48	0	dev=net(0)	InData	6	6.20996
1	48	0	dev=net(0)	OutData	3	3.10449
1	48	0	dev=net(0)	DropData	4	4.14062
